loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2022-02-17 14:55:42.664 -0500,1645127741.783421,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.12077801674191,8.324394630008294,-9999,2888.932183666667,-0.0152740478515625,-0.0495758056640625,-0.9963531494140625,2888.832786666667,-0.2744362974769961,-0.0161930971203007,0.04340126678854626,-0.03224011138081551,-0.03491905331611633,-0.01834001019597054,0.003542931750416756,-0.00222184881567955,0.005748093128204346,XArbitraryZVertical,0.02038702544116613,-0.01098652206931751,-0.1369252843003327,0.9903106576850397,-0.01617714203894138,-0.04338764399290085,-0.9989273548126221,0,0,0,-1,-1,2886.983521,unknown,2,2022-02-17 14:55:40.717 -0500,666820540.716956,0,0.5999985,100.9982,1,1
2022-02-17 14:55:42.764 -0500,1645127741.783421,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.12077801674191,8.324394630008294,-9999,2889.031580666667,-0.0128326416015625,-0.050048828125,-1.002532958984375,2888.932183666667,-0.2765224653174174,-0.01775410534598727,0.04302707505316931,-0.00577388284727931,-0.02487104758620262,0.002977130468934774,0.005087273195385933,-0.004197865724563599,0.001694142818450928,XArbitraryZVertical,0.02008260553002649,-0.01175486339869015,-0.1379729523137457,0.9901626956458274,-0.01773674227297306,-0.0430137999355793,-0.9989170432090759,0,0,0,-1,-1,2886.983521,unknown,2,2022-02-17 14:55:40.717 -0500,666820540.716956,0,0.5999985,100.9982,1,1
2022-02-17 14:55:42.863 -0500,1645127741.783421,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.12077801674191,8.324394630008294,-9999,2889.130977666667,-0.0168304443359375,-0.0312957763671875,-1.015426635742188,2889.031580666667,-0.2775649754539108,-0.01849118643556486,0.0423594445235972,-0.0149490050971508,-0.003610366955399513,-0.04228382557630539,0.004755964502692223,0.002154160290956497,-0.004974007606506348,XArbitraryZVertical,0.01969490907718679,-0.01208411523536365,-0.1384943724423277,0.9900937811924752,-0.0184735469520092,-0.0423467792570591,-0.9989321827888489,0,0,0,-1,-1,2886.983521,unknown,2,2022-02-17 14:55:40.717 -0500,666820540.716956,0,0.5999985,100.9982,1,1
2022-02-17 14:55:42.969 -0500,1645127741.783421,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.12077801674191,8.324394630008294,-9999,2889.230373666667,-0.0198974609375,-0.0361480712890625,-1.003570556640625,2889.230373666667,-0.2753499151913825,-0.02441248606511445,0.04404258070592953,0.01145889982581139,-0.02769196778535843,0.02300529927015305,0.01172166131436825,-0.004739716649055481,-0.008896768093109131,XArbitraryZVertical,0.02013478718387869,-0.01510925241368558,-0.1374631558807408,0.9901870849628506,-0.02438639104366302,-0.04402834177017212,-0.9987326264381409,0,0,0,-1,-1,2886.983521,unknown,2,2022-02-17 14:55:40.717 -0500,666820540.716956,0,0.5999985,100.9982,1,1
2022-02-17 14:55:43.062 -0500,1645127741.783421,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.12077801674191,8.324394630008294,-9999,2889.329770666667,-0.023101806640625,-0.03961181640625,-0.9988555908203125,2889.230373666667,-0.2753499151913825,-0.02441248606511445,0.04404258070592953,0.01145889982581139,-0.02769196778535843,0.02300529927015305,0.01172166131436825,-0.004739716649055481,-0.008896768093109131,XArbitraryZVertical,0.02013478718387869,-0.01510925241368558,-0.1374631558807408,0.9901870849628506,-0.02438639104366302,-0.04402834177017212,-0.9987326264381409,0,0,0,-1,-1,2886.983521,unknown,2,2022-02-17 14:55:40.717 -0500,666820540.716956,0,0.5999985,100.9982,1,1
2022-02-17 14:55:43.161 -0500,1645127741.783421,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.12077801674191,8.324394630008294,-9999,2889.429167666667,-0.0248565673828125,-0.0464630126953125,-1.000656127929688,2889.329770666667,-0.2710115452203459,-0.02554145484805889,0.04790960096284963,0.06719060242176056,-0.003677112050354481,0.05627057701349258,-0.001574914902448654,0.007866498082876205,-0.001351118087768555,XArbitraryZVertical,0.02200632968859053,-0.01588520057221543,-0.1353447674755971,0.9904268015435745,-0.02550937421619892,-0.0478912740945816,-0.9985267519950867,0,0,0,-1,-1,2886.983521,unknown,2,2022-02-17 14:55:40.717 -0500,666820540.716956,0,0.5999985,100.9982,1,1
2022-02-17 14:55:43.262 -0500,1645127741.783421,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.12077801674191,8.324394630008294,-9999,2889.528565875,-0.0256805419921875,-0.057159423828125,-0.993560791015625,2889.429167666667,-0.2698034838274661,-0.02498857396920508,0.0488265440389718,0.05483433976769447,0.03516199439764023,0.02225042879581451,0.00283101387321949,0.003289207816123962,-0.006538927555084229,XArbitraryZVertical,0.02250732481200535,-0.01565958795310321,-0.134744579959498,0.9905010225036227,-0.02495619654655457,-0.04880714416503906,-0.998496413230896,0,0,0,-1,-1,2886.983521,unknown,2,2022-02-17 14:55:40.717 -0500,666820540.716956,0,0.5999985,100.9982,1,1
2022-02-17 14:55:43.360 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2889.627962875,-0.0152130126953125,-0.055816650390625,-1.004898071289062,2889.528565875,-0.2695127912697148,-0.02261685566139882,0.05162007980723123,0.001590290572494268,0.03905017673969269,-0.004268664866685867,-0.001050999388098717,-0.007882572710514069,-0.001129567623138428,XArbitraryZVertical,0.02405283584365386,-0.01466887867995261,-0.1345847643829981,0.9905015618741289,-0.02258480340242386,-0.05159715935587883,-0.998412549495697,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:43.466 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2889.727359875,-0.0243072509765625,-0.027496337890625,-1.005035400390625,2889.627962875,-0.2723895210743023,-0.02273756330779606,0.04890035953211619,-0.04836554825305939,-0.01588181406259537,0.001809334382414818,0.00941808708012104,-0.004907328635454178,-0.0032387375831604,XArbitraryZVertical,0.02267669508379376,-0.0145790500988509,-0.1360001031151452,0.9903420289254612,-0.02270842716097832,-0.04888087138533592,-0.9985464215278625,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:43.559 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2889.826756875,-0.02215576171875,-0.0449371337890625,-0.99786376953125,2889.727359875,-0.2738792032580676,-0.02264745839000225,0.04617074242578437,-0.004056144040077925,0.006397426128387451,-0.034976776689291,-3.784894943237305e-05,0.01424723863601685,-0.01009559631347656,XArbitraryZVertical,0.02132037746946368,-0.01436544020393855,-0.1367258180657512,0.9902753158007216,-0.02262138947844505,-0.04615433886647224,-0.9986781477928162,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:43.658 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2889.926153875,-0.0250091552734375,-0.049896240234375,-0.99493408203125,2889.826756875,-0.278139956826593,-0.02418252151213489,0.04590739240203032,0.01021493785083294,0.005149370059370995,0.01233174931257963,-0.002654934301972389,0.0001291893422603607,0.001568853855133057,XArbitraryZVertical,0.02105279284832386,-0.01515245391618055,-0.1388503002500963,0.9899737285424348,-0.02415468916296959,-0.04589127004146576,-0.9986543655395508,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:43.758 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.025550875,-0.0357513427734375,-0.041168212890625,-1.001358032226562,2889.926153875,-0.2805103691035464,-0.02680274791988369,0.04560177776474311,0.0263931080698967,-0.04256895184516907,-0.06650634109973907,0.002510271966457367,-0.00165620818734169,0.001302480697631836,XArbitraryZVertical,0.02070009434117435,-0.01645283450533419,-0.1400494231699556,0.9897914904221077,-0.02677167952060699,-0.04558597505092621,-0.9986016154289246,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
