time_acc,acc_x,acc_y,acc_z,time_gyr,gyr_x,gyr_y,gyr_z,time_mag,mag_x,mag_y,mag_z
106537.9049415,0.002548217773438,0.0013427734375,-1.00033569335938,106537.9049415,-0.00281868968159,-0.013895842246711,0.004409928340465,106537.9060035,-100.814071655273,-2.70408630371094,-196.07991027832
106537.9149465,0.002456665039063,0.001388549804688,-1.0009765625,106537.9149465,-0.003887149970979,-0.013719274662435,0.004875182639807,106537.9160805,-100.862640380859,-2.66728210449219,-195.93327331543
106537.9249525,0.003250122070313,0.001556396484375,-1.00039672851563,106537.9249525,0.000350205693394,-0.014200241304934,0.005023787263781,106537.9261585,-100.784133911133,-2.76588439941406,-196.038238525391
106537.9349585,0.003204345703125,0.000930786132813,-1.00033569335938,106537.9349585,-0.002322010230273,-0.012872921302915,0.007166832685471,106537.9362355,-100.796325683594,-2.77363586425781,-196.089248657227
106537.9449645,0.002639770507813,0.000152587890625,-0.999465942382812,106537.9449645,-0.006220878101885,-0.014661500230432,0.005160939879715,106537.9463125,-100.639678955078,-2.59512329101562,-196.585647583008
106537.9549705,0.00225830078125,0.001266479492188,-1.00007629394531,106537.9549705,-0.004019509069622,-0.01404897402972,0.00458303373307,106537.9563895,-101.041061401367,-2.7454833984375,-196.360168457031
106537.9649755,0.002914428710938,0.001556396484375,-1.00033569335938,106537.9649755,-0.003931092098355,-0.014017282053828,0.004393416922539,106537.9664655,-100.671844482422,-2.56292724609375,-196.129211425781
106537.9749815,0.002166748046875,0.001495361328125,-0.999725341796875,106537.9749815,-0.005303152836859,-0.012309396639466,0.004338821861893,106537.9765425,-100.985122680664,-2.64395141601562,-196.089950561523
106537.9849875,0.00335693359375,0.001632690429688,-1.00016784667969,106537.9849875,-0.003204847918823,-0.012531504034996,0.005208077840507,106537.9866185,-100.827499389648,-2.75723266601562,-196.065444946289
106537.9949935,0.003860473632813,0.001480102539063,-1.00035095214844,106537.9949935,-0.003088201628998,-0.012577843852341,0.006222742144018,106537.9966955,-100.92626953125,-2.75117492675781,-195.979888916016
106538.0049995,0.003692626953125,0.001495361328125,-1.00025939941406,106538.0049995,-0.00197739712894,-0.012380503118038,0.006801446899772,106538.0067725,-101.021957397461,-2.58840942382812,-195.946960449219
106538.0150055,0.003997802734375,0.000732421875,-1.00115966796875,106538.0150055,-0.001104146591388,-0.014090784825385,0.00704272929579,106538.0168505,-101.027450561523,-2.31948852539062,-195.780548095703
106538.0250105,0.003448486328125,0.001449584960938,-1.00096130371094,106538.0250105,-0.003570500062779,-0.012323778122664,0.005476524587721,106538.0269275,-100.957794189453,-2.66346740722656,-196.215835571289
106538.0350165,0.002532958984375,0.00067138671875,-1.00154113769531,106538.0350165,-0.003814179217443,-0.013143232092261,0.006914365105331,106538.0370055,-100.870971679688,-2.59719848632812,-195.687072753906
106538.0450225,0.002334594726563,0.000656127929688,-1.0003662109375,106538.0450225,-0.004025634378195,-0.013500096276403,0.005587311927229,106538.0470825,-101.030731201172,-2.5899658203125,-196.296310424805
106538.0550285,0.00286865234375,0.000717163085938,-0.999832153320312,106538.0550285,-0.003450657706708,-0.01406442001462,0.006273075938225,106538.0571605,-101.162963867188,-2.94407653808594,-196.125045776367
106538.0650345,0.0025634765625,0.00115966796875,-1.00131225585938,106538.0650345,-0.002671683207154,-0.012717393226922,0.00601315125823,106538.0672385,-101.146362304688,-2.91868591308594,-196.155334472656
106538.0750395,0.003494262695313,0.001220703125,-1,106538.0750395,-0.003492469433695,-0.015231949277222,0.007998538203537,106538.0773155,-101.035247802734,-2.52560424804687,-195.750350952148
106538.0850455,0.002960205078125,0.001556396484375,-1.00030517578125,106538.0850455,-0.00112971290946,-0.01253123767674,0.006965763866901,106538.0873935,-100.933517456055,-2.67509460449219,-196.289321899414
106538.0950515,0.003692626953125,0.00146484375,-1.00184631347656,106538.0950515,-0.000929975823965,-0.011052384972572,0.005103149451315,106538.0974715,-101.005935668945,-2.52114868164062,-196.395980834961
106538.1050575,0.003707885742188,0.001327514648438,-1.00205993652344,106538.1050575,-0.004667988512665,-0.015083878301084,0.005588377360255,106538.1075485,-100.888198852539,-2.75453186035156,-195.764404296875
106538.1150635,0.003204345703125,0.001113891601563,-1.00056457519531,106538.1150635,-0.003249322762713,-0.013950436376035,0.006800115574151,106538.1176275,-100.924987792969,-2.76754760742187,-195.95166015625
106538.1250695,0.00341796875,0.000106811523438,-0.999832153320312,106538.1250695,-0.003567037871107,-0.013471866957843,0.004009388852865,106538.1277045,-100.795043945313,-2.73455810546875,-195.861694335938
106538.1350745,0.002044677734375,0.000106811523438,-1.00041198730469,106538.1350745,-0.006286657880992,-0.012688364833593,0.003902596188709,106538.1377825,-100.790496826172,-2.87869262695312,-196.185317993164
106538.1450805,0.001754760742188,0.001174926757813,-1.00120544433594,106538.1450805,-0.006173740141094,-0.014099840074778,0.006345780100673,106538.1478595,-100.994918823242,-2.81527709960937,-196.245346069336
106538.1550865,0.003204345703125,0.001449584960938,-1.00050354003906,106538.1550865,-0.00297661521472,-0.012266519479454,0.005146292503923,106538.1579365,-101.007263183594,-2.89216613769531,-195.929672241211
106538.1650925,0.003143310546875,0.0010986328125,-1.00119018554688,106538.1650925,-0.002763029653579,-0.011594604700804,0.003864779369906,106538.1680135,-101.008102416992,-2.63227844238281,-196.151794433594
106538.1750985,0.00396728515625,0.001541137695313,-1.00064086914063,106538.1750985,-0.002272475278005,-0.012898221611977,0.004940696526319,106538.1780905,-100.566772460938,-2.84429931640625,-195.448013305664
106538.1851035,0.004531860351563,0.00152587890625,-1.000732421875,106538.1851035,-0.005608617328107,-0.013161075301468,0.005032042972744,106538.1881675,-100.827621459961,-2.72711181640625,-195.638442993164
106538.1951095,0.003402709960938,0.000595092773438,-1.0010986328125,106538.1951095,-0.002267681760713,-0.013209811411798,0.00801797863096,106538.1982455,-100.909820556641,-2.8673095703125,-196.158172607422
106538.2051155,0.001937866210938,0.000900268554688,-0.999893188476562,106538.2051155,-0.004129231441766,-0.01221538707614,0.006706372369081,106538.2083235,-101.061370849609,-2.68247985839844,-195.436416625977
106538.2151215,0.002777099609375,0.000732421875,-1.00140380859375,106538.2151215,-0.005293298978359,-0.013749367557466,0.005710349883884,106538.2184005,-100.825500488281,-2.66439819335937,-195.064117431641
106538.2251275,0.002944946289063,0.001113891601563,-0.999969482421875,106538.2251275,-0.004353469237685,-0.013781059533358,0.006493319291621,106538.2284785,-101.042266845703,-2.54299926757812,-195.684204101563
106538.2351325,0.002334594726563,0.000747680664063,-0.999740600585938,106538.2351325,-0.001521996571682,-0.01157090254128,0.006179599091411,106538.2385565,-100.361175537109,-2.61276245117187,-195.708297729492
106538.2451385,0.002960205078125,0.001907348632813,-1.0009765625,106538.2451385,-0.004112985916436,-0.013482519425452,0.004372377879918,106538.2486345,-100.825180053711,-2.73869323730469,-195.471801757812
106538.2551445,0.002975463867188,0.00244140625,-1.00086975097656,106538.2551445,-0.003842675127089,-0.013272928074002,0.004774515051395,106538.2486345,-100.825180053711,-2.73869323730469,-195.471801757812
106538.2651505,0.004547119140625,0.0015869140625,-0.999893188476562,106538.2651505,-0.004185423720628,-0.014068148098886,0.00469728326425,106538.2587115,-101.045516967773,-2.82066345214844,-195.793487548828
106538.2751565,0.003280639648438,0.000732421875,-1.00096130371094,106538.2751565,-0.003808852983639,-0.014176805503666,0.005681854207069,106538.2687885,-100.995788574219,-2.47940063476562,-195.949981689453
106538.2851625,0.00262451171875,0.000457763671875,-1.00065612792969,106538.2851625,-0.002759833820164,-0.012068913318217,0.00523391040042,106538.2788655,-101.177963256836,-2.609619140625,-195.655242919922
106538.2951675,0.001846313476563,0,-1.00027465820313,106538.2951675,-0.004226170480251,-0.014522483572364,0.005854160524905,106538.2889435,-101.260070800781,-2.78556823730469,-195.357284545898
106538.3051735,0.001480102539063,0.001113891601563,-1.00157165527344,106538.3051735,-0.004705539438874,-0.015269500203431,0.00494415871799,106538.2990225,-100.777725219727,-2.87339782714844,-195.652542114258
106538.3151795,0.00164794921875,0.000900268554688,-0.999710083007812,106538.3151795,-0.00279259076342,-0.012642558664084,0.006491188891232,106538.3091005,-100.844055175781,-2.47891235351562,-195.818893432617
106538.3251855,0.003463745117188,0.001296997070313,-1.0008544921875,106538.3251855,-0.004293814767152,-0.013244432397187,0.006868824828416,106538.3191775,-100.81755065918,-2.51803588867187,-196.077850341797
106538.3351915,0.003677368164063,0.001205444335938,-1.00129699707031,106538.3351915,-0.005109008401632,-0.013804761692882,0.005611546803266,106538.3292555,-101.047332763672,-2.57791137695312,-195.722915649414
106538.3451965,0.003524780273438,0.002166748046875,-1.00247192382813,106538.3451965,-0.00312894792296,-0.010732006281614,0.00544270221144,106538.3393335,-100.926834106445,-2.47186279296875,-195.431625366211
106538.3552025,0.003326416015625,0.001846313476563,-1.00105285644531,106538.3552025,-0.003466636873782,-0.010933607816696,0.004883704707026,106538.3494105,-101.156555175781,-2.63510131835937,-196.01448059082
106538.3652085,0.00341796875,0.001205444335938,-1.00086975097656,106538.3652085,-0.004935902543366,-0.010452641174197,0.003116697305813,106538.3594875,-100.999359130859,-2.79893493652344,-195.625198364258
106538.3752145,0.002456665039063,0.000457763671875,-0.999374389648438,106538.3752145,-0.001841575838625,-0.015218634158373,0.005446164403111,106538.3695655,-100.707641601563,-2.51898193359375,-196.124923706055
106538.3852205,0.00146484375,0.000534057617188,-1.00071716308594,106538.3852205,-0.004812065511942,-0.012166917324066,0.003935352899134,106538.3796435,-100.947189331055,-2.64166259765625,-195.778381347656
106538.395226417,0.001754760742188,0.000106811523438,-0.999420166015625,106538.395226417,-0.001127582392655,-0.013638580217958,0.005635781679302,106538.389721417,-100.953491210938,-2.64356994628906,-196.007141113281
106538.405231417,0.002120971679688,0.000762939453125,-0.999893188476562,106538.405231417,-0.004419249482453,-0.015817845240235,0.005018726922572,106538.399798417,-100.86376953125,-2.48342895507812,-195.461242675781
106538.415237417,0.002532958984375,0.001922607421875,-1.0010986328125,106538.415237417,-0.001801095786504,-0.01274349167943,0.00581714278087,106538.409876417,-101.296585083008,-2.50537109375,-195.872787475586
106538.425243417,0.003707885742188,0.002288818359375,-1.00138854980469,106538.425243417,-0.004624845460057,-0.013455887325108,0.006157228257507,106538.419954417,-101.333694458008,-2.64064025878906,-195.9833984375
106538.435249417,0.002960205078125,0.002243041992188,-1.00112915039063,106538.435249417,-0.006792924832553,-0.013953632675111,0.006948719732463,106538.430032417,-100.976867675781,-2.45413208007812,-196.179077148438
106538.445255417,0.003921508789063,0.001419067382813,-1.00022888183594,106538.445255417,-0.003962517250329,-0.01325908023864,0.003900998272002,106538.440110417,-101.127853393555,-2.77088928222656,-196.102188110352
106538.455260417,0.003372192382813,0.001022338867188,-1.00125122070313,106538.455260417,-0.00541021162644,-0.015774702653289,0.005767341703177,106538.450188417,-101.017944335938,-2.76951599121094,-195.877395629883
106538.465266417,0.00286865234375,-9.1552734375E-05,-1.00042724609375,106538.465266417,-0.000659664976411,-0.013142167590559,0.003488474758342,106538.460266417,-100.929183959961,-2.63900756835937,-196.255142211914
106538.475272417,0.003219604492188,0.000213623046875,-1.00070190429688,106538.475272417,-0.002442917553708,-0.013896374031901,0.003858920419589,106538.470344417,-101.113891601563,-2.53726196289062,-196.504241943359
106538.485278417,0.001388549804688,-0.000686645507813,-1.00093078613281,106538.485278417,-0.003408579854295,-0.013965616934002,0.006838465109468,106538.480421417,-100.929565429688,-2.86351013183594,-195.873687744141
106538.495284417,0.001052856445313,0.000396728515625,-1.0008544921875,106538.495284417,-0.003060238435864,-0.012836968526244,0.006420881487429,106538.490498417,-101.232467651367,-2.70091247558594,-196.007888793945
106538.505290417,0.002639770507813,0.001220703125,-1.00013732910156,106538.505290417,-0.002282329136506,-0.014226606115699,0.00560062751174,106538.500576417,-100.942138671875,-2.25018310546875,-196.294311523438
106538.515295417,0.004425048828125,0.000946044921875,-1.00141906738281,106538.515295417,-0.002535329433158,-0.013008209876716,0.005238970275968,106538.510654417,-100.950729370117,-2.72344970703125,-195.770401000977
106538.525301417,0.00384521484375,0.001358032226563,-1.00042724609375,106538.525301417,-0.005448561161757,-0.010613229125738,0.004949218593538,106538.520731417,-101.109588623047,-2.76255798339844,-196.109588623047
106538.535307417,0.003204345703125,0.001419067382813,-1.000244140625,106538.535307417,-0.004820853937417,-0.013607155531645,0.006460828706622,106538.530808417,-100.808181762695,-2.6412353515625,-196.137252807617
106538.545313417,0.002838134765625,0.000686645507813,-1.0023193359375,106538.545313417,-0.004323641769588,-0.015052452683449,0.004158259835094,106538.540886417,-100.814682006836,-2.74110412597656,-195.83659362793
106538.555319417,0.002517700195313,0.000396728515625,-1.00013732910156,106538.555319417,-0.003364637726918,-0.012256932444871,0.006047506351024,106538.550962417,-101.023025512695,-2.71830749511719,-196.40950012207
106538.565324417,0.002273559570313,0.001052856445313,-1.00018310546875,106538.565324417,-0.004101800732315,-0.015231417492032,0.005249623209238,106538.561039417,-101.159851074219,-2.72084045410156,-196.622528076172
106538.575330417,0.00103759765625,6.103515625E-05,-1.00059509277344,106538.575330417,-0.00364373694174,-0.013670804910362,0.005074386950582,106538.571116417,-100.781982421875,-2.7698974609375,-196.56120300293
106538.585336417,0.002578735351563,0.000244140625,-1.00111389160156,106538.585336417,-0.000752342981286,-0.012832175008953,0.006516755092889,106538.581192417,-100.531219482422,-2.71975708007812,-195.698181152344
106538.595342417,0.003250122070313,0.00054931640625,-0.999893188476562,106538.595342417,-0.003818706609309,-0.012204734608531,0.006720753386617,106538.591270417,-100.87727355957,-2.71609497070312,-195.691696166992
106538.605348417,0.003997802734375,0.002029418945313,-1.00065612792969,106538.605348417,-0.006209692452103,-0.013063870370388,0.006945790257305,106538.601347417,-101.023040771484,-2.77029418945312,-195.434463500977
106538.615353417,0.003311157226563,0.002182006835938,-1.00059509277344,106538.615353417,-0.005686914082617,-0.012341887690127,0.002818956039846,106538.611425417,-100.924942016602,-2.68133544921875,-196.111679077148
106538.625359417,0.004043579101563,0.001419067382813,-0.999282836914062,106538.625359417,-0.001883387565613,-0.008970325812697,0.005448827520013,106538.621502417,-101.05940246582,-2.58534240722656,-195.768005371094
106538.635365417,0.003662109375,0.000579833984375,-0.999801635742188,106538.635365417,-0.004522846546024,-0.01431049592793,0.004215251188725,106538.631579417,-100.900299072266,-2.67636108398437,-196.051818847656
106538.645371417,0.002517700195313,-0.000579833984375,-1.00120544433594,106538.645371417,-0.006063751410693,-0.013665212318301,0.005651227664202,106538.641658417,-100.986068725586,-2.122802734375,-196.16242980957
106538.655377417,0.001083374023438,-9.1552734375E-05,-0.99969482421875,106538.655377417,-0.003228283952922,-0.012923521921039,0.00685444381088,106538.651736417,-100.926284790039,-2.84867858886719,-195.999877929688
106538.665383417,0.00140380859375,0.000762939453125,-1.00141906738281,106538.665383417,-0.004976382944733,-0.014684137888253,0.005385976750404,106538.661814417,-101.346084594727,-2.81544494628906,-195.986053466797
106538.675388417,0.002059936523438,0.001907348632813,-1.00199890136719,106538.675388417,-0.004686364438385,-0.010932009667158,0.005736182443798,106538.671893417,-100.907791137695,-2.85592651367187,-196.056747436523
106538.685394417,0.0028076171875,0.00128173828125,-0.999771118164062,106538.685394417,-0.004208593629301,-0.010407100431621,0.006360427476466,106538.681972417,-100.773056030273,-2.78306579589844,-196.098815917969
106538.695400417,0.003021240234375,0.00274658203125,-0.999664306640625,106538.695400417,-0.002315618563443,-0.009700830094516,0.006640592124313,106538.692051417,-101.110473632813,-2.88272094726562,-195.94694519043
106538.705406417,0.004379272460938,0.001922607421875,-0.99920654296875,106538.705406417,-0.003987817559391,-0.011963452212513,0.006240318994969,106538.702130417,-100.734909057617,-2.70979309082031,-196.009201049805
106538.715412417,0.003021240234375,0.000289916992188,-1.00079345703125,106538.715412417,-0.001939047593623,-0.013148026540876,0.005953496787697,106538.712208417,-100.735076904297,-2.5677490234375,-195.773895263672
106538.725417417,0.003005981445313,0.00042724609375,-1.00064086914063,106538.725417417,-0.002709766384214,-0.015778163447976,0.00192626437638,106538.722286417,-100.901672363281,-2.59651184082031,-196.32014465332
106538.735423417,0.001235961914063,-0.000442504882813,-1.00042724609375,106538.735423417,-0.005754292011261,-0.013718475587666,0.004907140508294,106538.732365417,-100.876205444336,-3.03103637695312,-195.669372558594
106538.745429417,0.001052856445313,0.000518798828125,-1.00125122070313,106538.745429417,-0.001041295938194,-0.012473979964852,0.008033159188926,106538.742443417,-100.524642944336,-2.82106018066406,-195.948318481445
106538.755435417,0.001785278320313,0.001373291015625,-1.00053405761719,106538.755435417,-0.004767058417201,-0.01320475153625,0.006160690449178,106538.752522417,-100.939788818359,-2.853515625,-196.174285888672
106538.765441417,0.003067016601563,0.001815795898438,-1.00032043457031,106538.765441417,-0.005630188621581,-0.013734987005591,0.00306902686134,106538.762601417,-100.923461914063,-2.84609985351562,-196.248229980469
106538.775446417,0.003494262695313,0.002349853515625,-1.00003051757813,106538.775446417,-0.002245843643323,-0.014868427999318,0.003075152169913,106538.772679417,-100.911178588867,-2.74417114257812,-195.853790283203
106538.785452417,0.004547119140625,0.00213623046875,-0.999710083007812,106538.785452417,-0.001934520201758,-0.011168764904142,0.002354500815272,106538.782758417,-101.208541870117,-2.3006591796875,-195.664672851563
106538.795458417,0.005050659179688,0.001922607421875,-1.00080871582031,106538.795458417,-0.002758768619969,-0.013381851837039,0.005728459451348,106538.792837417,-100.805816650391,-2.93562316894531,-196.092102050781
106538.805464417,0.004531860351563,0.001876831054688,-1.00094604492188,106538.805464417,-0.00061226071557,-0.012228703126311,0.00794474221766,106538.802914417,-101.191802978516,-2.64007568359375,-195.847686767578
106538.815470417,0.002822875976563,0.000778198242188,-1.00039672851563,106538.815470417,-0.001726527349092,-0.01356294658035,0.004053597338498,106538.812992417,-100.935974121094,-2.73464965820312,-195.981048583984
106538.825476417,0.00244140625,-0.000595092773438,-1.00057983398438,106538.825476417,-0.003037601476535,-0.011405520141125,0.006692789960653,106538.823069417,-100.888000488281,-2.79789733886719,-195.760604858398
106538.835481417,0.00067138671875,-0.000106811523438,-1.00091552734375,106538.835481417,-0.004881574306637,-0.013046559877694,0.005344431847334,106538.833147417,-101.205017089844,-2.82839965820312,-196.198257446289
106538.845487417,0.001266479492188,0.002120971679688,-1.00019836425781,106538.845487417,-0.005559881217778,-0.015464710071683,0.008109858259559,106538.843224417,-101.096588134766,-2.38627624511719,-196.350601196289
106538.855493417,0.001693725585938,0.002273559570313,-1.00001525878906,106538.855493417,-0.003654922358692,-0.011975969187915,0.003885019337758,106538.853302417,-101.040222167969,-2.70964050292969,-196.136032104492
106538.865499417,0.004470825195313,0.00274658203125,-1.00126647949219,106538.865499417,-0.005022189114243,-0.011256915517151,0.006043245084584,106538.863380417,-100.939315795898,-2.34504699707031,-196.28923034668
106538.875505417,0.00421142578125,0.001495361328125,-1.00071716308594,106538.875505417,-0.003447728231549,-0.014120878651738,0.002493251347914,106538.873457417,-100.971817016602,-2.69610595703125,-196.65071105957
106538.885510417,0.005706787109375,0.000732421875,-1.00091552734375,106538.885510417,-0.002270611235872,-0.013722736388445,0.005376123357564,106538.883535417,-100.914215087891,-2.50393676757812,-196.329116821289
106538.895516417,0.0032958984375,0,-0.99981689453125,106538.895516417,-0.005732454359531,-0.013600231148303,0.004810734186322,106538.893613417,-101.282318115234,-2.64120483398437,-195.850616455078
106538.905522417,0.001571655273438,3.0517578125E-05,-0.999725341796875,106538.905522417,-0.005423794034868,-0.011484615504742,0.004972121678293,106538.903691417,-100.969970703125,-2.64848327636719,-196.034957885742
106538.915528417,0.00164794921875,-0.0006103515625,-0.999740600585938,106538.915528417,-0.005098888184875,-0.012750948779285,0.006910636555403,106538.913768417,-100.812774658203,-2.64289855957031,-195.679931640625
106538.925534417,0.001129150390625,-0.000106811523438,-1.00068664550781,106538.925534417,-0.004988633096218,-0.01386761199683,0.006854177452624,106538.923845417,-101.182266235352,-2.48431396484375,-195.783325195313
106538.935539417,0.002700805664063,0.00079345703125,-1.00048828125,106538.935539417,-0.004159058444202,-0.0134297888726,0.006154298782349,106538.933923417,-100.98957824707,-2.60946655273437,-195.560607910156
106538.945545417,0.00262451171875,0.002029418945313,-1.00106811523438,106538.945545417,-0.002569151576608,-0.012213788926602,0.007952199317515,106538.944002417,-101.000152587891,-2.65765380859375,-195.623931884766
106538.955551417,0.00347900390625,0.002532958984375,-1.00114440917969,106538.955551417,-0.004921787884086,-0.011302988044918,0.00565069494769,106538.954079417,-101.159469604492,-2.68132019042969,-195.59977722168
106538.965557417,0.004653930664063,0.002639770507813,-1.00102233886719,106538.965557417,-0.002620284212753,-0.012971725314856,0.006824882701039,106538.964156417,-101.296020507813,-2.51559448242187,-195.532669067383
106538.975563417,0.0045166015625,0.001754760742188,-1.00175476074219,106538.975563417,-0.000206927608815,-0.013019129633904,0.006613960489631,106538.974233417,-101.32063293457,-2.70967102050781,-195.676254272461
106538.985569417,0.0035400390625,0.0006103515625,-1.00135803222656,106538.985569417,-0.004818457178772,-0.012226838618517,0.004930576309562,106538.984310417,-101.138046264648,-2.63285827636719,-195.86540222168
106538.995574417,0.00250244140625,-0.00079345703125,-0.999420166015625,106538.995574417,-0.002928944537416,-0.012238023802638,0.004764128942043,106538.994388417,-101.102935791016,-2.82865905761719,-196.316116333008
106539.005580417,0.001419067382813,-0.000747680664063,-1.0006103515625,106539.005580417,-0.003132143756375,-0.012962403707206,0.002517219865695,106539.004465417,-100.972518920898,-3.0203857421875,-195.904647827148
106539.015586417,0.000991821289063,-0.0003662109375,-1.00010681152344,106539.015586417,-0.00244211871177,-0.012396481819451,0.005654423497617,106539.014543417,-101.110488891602,-2.74501037597656,-195.740509033203
106539.025592417,0.002899169921875,0.000518798828125,-1.00160217285156,106539.025592417,-0.003189401701093,-0.014576279558241,0.006113019771874,106539.024622417,-100.92707824707,-2.5457763671875,-195.664505004883
106539.035598417,0.003128051757813,0.00128173828125,-1.00039672851563,106539.035598417,-0.004422711674124,-0.01399810705334,0.006286657880992,106539.034699417,-101.258285522461,-2.52947998046875,-195.64338684082
106539.045603417,0.004486083984375,0.002151489257813,-1.00080871582031,106539.045603417,-0.003083674237132,-0.013068131171167,0.005562810692936,106539.044778417,-101.081985473633,-2.56108093261719,-195.697418212891
106539.055609417,0.004867553710938,0.002029418945313,-1.00082397460938,106539.055609417,-0.002753974869847,-0.012162123806775,0.002394448034465,106539.054856417,-100.937576293945,-2.83294677734375,-195.533981323242
106539.065615417,0.003585815429688,0.000930786132813,-0.99993896484375,106539.065615417,-0.004119377583265,-0.011557053774595,0.006651510950178,106539.064936417,-101.534118652344,-2.35519409179687,-195.808242797852
106539.075621417,0.002227783203125,0.0008544921875,-1.00143432617188,106539.075621417,-0.002830141223967,-0.012908341363072,0.003536145202816,106539.075015417,-100.973617553711,-2.64125061035156,-196.030746459961
106539.085627417,0.00128173828125,-0.000732421875,-1.00056457519531,106539.085627417,-0.000565655413084,-0.013477992266417,0.004561462439597,106539.085093417,-101.211608886719,-2.431884765625,-195.553100585938
106539.095632417,0.001251220703125,-0.000396728515625,-1.00088500976563,106539.095632417,-0.003210174385458,-0.015242336317897,0.003956658300012,106539.095172417,-101.360321044922,-2.84184265136719,-194.989440917969
106539.105638417,0.001068115234375,0.000350952148438,-0.999725341796875,106539.105638417,-0.005834719631821,-0.013351758010686,0.006919957697392,106539.105251417,-101.010650634766,-2.42684936523437,-195.817306518555
106539.115644417,0.002410888671875,0.001678466796875,-1.00041198730469,106539.115644417,-0.002490588231012,-0.013340306468308,0.005394765175879,106539.115331417,-100.964538574219,-2.81967163085937,-196.158172607422
106539.125650417,0.004486083984375,0.00244140625,-1.00086975097656,106539.125650417,-0.001712678931654,-0.013543771579862,0.007983091287315,106539.125409417,-100.775588989258,-2.90974426269531,-195.474548339844
106539.135656417,0.005081176757813,0.003387451171875,-1.00033569335938,106539.135656417,-0.003909253980964,-0.01110964268446,0.005105279851705,106539.135489417,-101.211135864258,-2.71258544921875,-196.23258972168
106539.145662417,0.003997802734375,0.002471923828125,-1.00166320800781,106539.145662417,-0.003438673680648,-0.013267601840198,0.006963100749999,106539.145568417,-101.188507080078,-2.53643798828125,-195.887069702148
106539.155667417,0.002914428710938,0.001876831054688,-1.00114440917969,106539.155667417,-0.004454669542611,-0.011271828785539,0.00432071229443,106539.155647417,-100.945663452148,-2.061279296875,-196.047332763672
106539.165673417,0.001052856445313,-9.1552734375E-05,-0.999969482421875,106539.165673417,-0.002206162549555,-0.012530173175037,0.006568952929229,106539.165726417,-101.019073486328,-2.50067138671875,-195.913070678711
106539.175679417,0.000747680664063,-0.000579833984375,-1.00007629394531,106539.175679417,-0.002842924557626,-0.01154400408268,0.005526858381927,106539.175805417,-101.25422668457,-2.42015075683594,-195.894943237305
106539.185685417,0.002593994140625,-0.0013427734375,-1.00088500976563,106539.185685417,-0.005915679503232,-0.010102168656886,0.005027781706303,106539.185883417,-101.121566772461,-2.4912109375,-195.700531005859
106539.195691417,0.003372192382813,0.000137329101563,-1.00123596191406,106539.195691417,-0.005456284619868,-0.015236743725836,0.007258445490152,106539.195961417,-101.2373046875,-2.67524719238281,-196.01806640625
106539.205696417,0.004150390625,0.001922607421875,-1.00048828125,106539.205696417,-0.004309793468565,-0.013284912332893,0.004765992984176,106539.206038417,-100.910751342773,-2.65196228027344,-196.396820068359
106539.215702417,0.00445556640625,0.002593994140625,-1.00148010253906,106539.215702417,-0.004851480480284,-0.012639362365007,0.003023220458999,106539.216116417,-100.845489501953,-2.62489318847656,-196.149276733398
106539.225708417,0.004119873046875,0.003372192382813,-1.00096130371094,106539.225708417,-0.004328968469054,-0.011269698850811,0.005878129042685,106539.226194417,-101.089859008789,-2.61155700683594,-195.711853027344
106539.235714417,0.003585815429688,0.001907348632813,-1.00093078613281,106539.235714417,-0.005629922728986,-0.012084359303117,0.006379868835211,106539.236272417,-101.257873535156,-2.61712646484375,-196.569229125977
106539.245720417,0.003219604492188,0.000411987304688,-1.00071716308594,106539.245720417,-0.004715659189969,-0.016131831333041,0.00528264651075,106539.246351417,-101.295364379883,-2.61967468261719,-196.172760009766
106539.255725417,0.0010986328125,0.000137329101563,-0.999435424804688,106539.255725417,-0.003545466344804,-0.012168515473604,0.005703425966203,106539.256429417,-101.116119384766,-2.60076904296875,-196.059066772461
106539.265731417,0.00103759765625,0.000442504882813,-0.999969482421875,106539.265731417,-0.00593139231205,-0.013877732679248,0.00394840259105,106539.266506417,-101.250549316406,-2.43559265136719,-195.930755615234
106539.275737417,0.001571655273438,0.00048828125,-1.00067138671875,106539.275737417,-0.003653324441984,-0.010913900099695,0.00650823302567,106539.276585417,-101.005752563477,-2.43392944335937,-195.607162475586
106539.285743417,0.001998901367188,0.000656127929688,-1.00059509277344,106539.285743417,-0.004502340219915,-0.01234295219183,0.006939931306988,106539.286663417,-101.008895874023,-2.51898193359375,-195.716690063477
106539.295749417,0.003067016601563,0.000885009765625,-1.00015258789063,106539.295749417,-0.005237638950348,-0.010827081277967,0.005292499903589,106539.296743417,-101.195159912109,-2.76773071289062,-195.914001464844
106539.305755417,0.005294799804688,0.001739501953125,-0.999710083007812,106539.305755417,-0.003816576208919,-0.012121910229325,0.006349508650601,106539.306821417,-100.770248413086,-2.68238830566406,-196.112594604492
106539.315760417,0.004074096679688,0.00244140625,-1.00039672851563,106539.315760417,-0.003957723733038,-0.012984241358936,0.00485600810498,106539.316900417,-101.474227905273,-2.75320434570312,-195.993179321289
106539.325766417,0.002883911132813,0.002120971679688,-1.00015258789063,106539.325766417,-0.002002963330597,-0.012246279977262,0.004501008428633,106539.326980417,-100.992004394531,-2.49879455566406,-196.07861328125
